Data;CDI;IBOV;IRFM;IMAB;PTAXV
05/03/2024;0,00042;-0,00189;0,00157;0,00049;0,00026
04/03/2024;0,00042;-0,00650;0,00049;-0,00049;-0,00244
01/03/2024;0,00042;0,00124;0,00113;-0,00057;-0,00476
29/02/2024;0,00042;-0,00872;0,00158;0,00131;0,00557
28/02/2024;0,00042;-0,01165;-0,00019;0,00049;-0,00036
27/02/2024;0,00042;0,01605;0,00188;0,00128;-0,00490
26/02/2024;0,00042;0,00148;-0,00079;-0,00180;-0,00064
23/02/2024;0,00042;-0,00631;0,00013;-0,00105;0,00874
22/02/2024;0,00042;0,00161;-0,00074;-0,00062;0,00235
21/02/2024;0,00042;0,00089;0,00069;0,00114;-0,00213
20/02/2024;0,00042;0,00683;0,00133;0,00076;-0,00357
19/02/2024;0,00042;0,00241;0,00077;0,00018;-0,00354
16/02/2024;0,00042;0,00721;-0,00042;-0,00032;0,00103
15/02/2024;0,00042;0,00619;0,00067;0,00124;-0,00026
14/02/2024;0,00042;-0,00787;-0,00088;-0,00107;0,00012
09/02/2024;0,00042;-0,00149;0,00041;0,00152;-0,00175
08/02/2024;0,00042;-0,01334;-0,00111;-0,00024;0,00395
07/02/2024;0,00042;-0,00358;0,00012;0,00074;-0,00159
06/02/2024;0,00042;0,02213;0,00171;0,00166;-0,00731
05/02/2024;0,00042;0,00323;-0,00011;-0,00029;0,01176
02/02/2024;0,00042;-0,01011;-0,00142;-0,00084;0,00245
01/02/2024;0,00044;0,00571;0,00097;0,00139;-0,00373
31/01/2024;0,00044;0,00276;0,00175;0,00201;-0,00208
30/01/2024;0,00044;-0,00857;-0,00012;-0,00119;0,00839
29/01/2024;0,00044;-0,00361;-0,00052;-0,00087;0,00204
26/01/2024;0,00044;0,00623;0,00139;0,00060;-0,00217
25/01/2024;0,00044;0,00276;0,00177;0,00125;0,00081
24/01/2024;0,00044;-0,00349;0,00072;0,00032;-0,01052
23/01/2024;0,00044;0,01312;0,00100;0,00166;0,00455
22/01/2024;0,00044;-0,00810;-0,00074;-0,00044;0,00542
19/01/2024;0,00044;0,00251;0,00068;0,00068;-0,00364
18/01/2024;0,00044;-0,00940;0,00088;0,00024;0,00116
17/01/2024;0,00044;-0,00596;0,00015;-0,00145;0,00628
16/01/2024;0,00044;-0,01693;-0,00271;-0,00477;0,00560
15/01/2024;0,00044;0,00407;0,00059;-0,00022;0,00457
12/01/2024;0,00044;0,00259;0,00201;0,00192;-0,00514
11/01/2024;0,00044;-0,00148;0,00109;0,00222;-0,00219
10/01/2024;0,00044;-0,00460;0,00025;-0,00018;-0,00074
09/01/2024;0,00044;-0,00740;-0,00051;-0,00254;0,00178
08/01/2024;0,00044;0,00306;-0,00041;-0,00209;-0,00100
05/01/2024;0,00044;0,00607;0,00016;-0,00056;-0,00588
04/01/2024;0,00044;-0,01211;-0,00047;-0,00200;-0,00049
03/01/2024;0,00044;0,00103;-0,00015;0,00044;0,00605
02/01/2024;0,00044;-0,01110;-0,00015;0,00052;0,01039
29/12/2023;0,00044;nd;0,00039;0,00098;0,00000
28/12/2023;0,00044;-0,00006;-0,00046;0,00112;0,00222
27/12/2023;0,00044;0,00495;0,00117;0,00090;-0,00128
26/12/2023;0,00044;0,00588;0,00128;0,00070;-0,00516
22/12/2023;0,00044;0,00431;0,00064;0,00157;-0,00279
21/12/2023;0,00044;0,01053;0,00024;0,00132;-0,00023
20/12/2023;0,00044;-0,00793;0,00104;0,00112;0,00212
19/12/2023;0,00044;0,00585;0,00120;0,00140;-0,01490
18/12/2023;0,00044;0,00681;0,00037;0,00188;0,00004
15/12/2023;0,00044;-0,00493;0,00131;0,00245;0,00992
14/12/2023;0,00046;0,01064;0,00107;0,00238;-0,01347
13/12/2023;0,00046;0,02422;0,00263;0,00778;0,00210
12/12/2023;0,00046;-0,00404;0,00143;0,00279;0,00073
11/12/2023;0,00046;-0,00139;0,00076;0,00021;0,00574
08/12/2023;0,00046;0,00860;-0,00042;0,00004;0,00427
07/12/2023;0,00046;0,00308;0,00064;-0,00095;-0,00167
06/12/2023;0,00046;-0,01009;0,00170;0,00055;-0,00991
05/12/2023;0,00046;0,00080;0,00018;0,00098;0,00878
04/12/2023;0,00046;-0,01078;-0,00145;-0,00229;-0,00203
01/12/2023;0,00046;0,00670;0,00098;0,00227;-0,00332
30/11/2023;0,00046;0,00924;0,00116;0,00131;0,00862
29/11/2023;0,00046;-0,00295;0,00132;-0,00021;0,00135
28/11/2023;0,00046;0,00642;0,00091;0,00225;-0,00172
27/11/2023;0,00046;0,00170;0,00202;0,00152;0,00049
24/11/2023;0,00046;-0,00836;0,00078;0,00053;-0,00008
23/11/2023;0,00046;0,00428;0,00034;0,00058;-0,00076
22/11/2023;0,00046;0,00326;0,00164;0,00204;0,00332
21/11/2023;0,00046;-0,00263;-0,00128;-0,00181;0,00170
20/11/2023;0,00046;0,00949;-0,00053;-0,00160;-0,00258
17/11/2023;0,00046;0,00108;0,00177;0,00247;0,00564
16/11/2023;0,00046;0,01197;0,00131;0,00370;-0,00220
14/11/2023;0,00046;0,02288;0,00349;0,00680;-0,01147
13/11/2023;0,00046;-0,00131;0,00037;-0,00213;0,00057
10/11/2023;0,00046;0,01289;0,00191;0,00078;0,00433
09/11/2023;0,00046;-0,00119;-0,00005;-0,00106;0,00311
08/11/2023;0,00046;-0,00077;0,00108;0,00312;0,00380
07/11/2023;0,00046;0,00707;0,00256;0,00364;-0,00671
06/11/2023;0,00046;0,00230;-0,00147;-0,00338;0,00182
03/11/2023;0,00047;0,02701;0,00378;0,00397;-0,02558
01/11/2023;0,00047;0,01687;0,00334;0,00346;-0,00753
31/10/2023;0,00047;0,00544;0,00049;-0,00082;0,01001
30/10/2023;0,00047;-0,00680;-0,00301;-0,00393;0,01200
27/10/2023;0,00047;-0,01285;-0,00272;-0,00335;-0,01149
26/10/2023;0,00047;0,01726;0,00406;0,00874;0,00148
25/10/2023;0,00047;-0,00819;0,00065;-0,00092;-0,00168
24/10/2023;0,00047;0,00866;0,00260;0,00264;-0,00197
23/10/2023;0,00047;-0,00328;0,00035;-0,00043;-0,00720
20/10/2023;0,00047;-0,00745;0,00296;0,00276;-0,00024
19/10/2023;0,00047;-0,00048;-0,00244;-0,00718;-0,00055
18/10/2023;0,00047;-0,01595;0,00003;0,00036;0,00365
17/10/2023;0,00047;-0,00536;-0,00235;-0,00375;-0,00462
16/10/2023;0,00047;0,00673;0,00217;0,00291;-0,00014
13/10/2023;0,00047;-0,01107;-0,00183;-0,00317;0,00255
11/10/2023;0,00047;0,00269;-0,00092;-0,00094;-0,00720
10/10/2023;0,00047;0,01372;0,00216;0,00176;-0,01556
09/10/2023;0,00047;0,00865;0,00311;0,00518;-0,00485
06/10/2023;0,00047;0,00781;0,00107;0,00323;0,00396
05/10/2023;0,00047;-0,00284;-0,00002;-0,00049;0,00363
04/10/2023;0,00047;0,00166;0,00319;0,00266;0,00834
03/10/2023;0,00047;-0,01423;-0,00292;-0,00635;0,00831
02/10/2023;0,00047;-0,01295;-0,00285;-0,00531;0,01204
29/09/2023;0,00047;0,00722;0,00307;0,00515;-0,00790
28/09/2023;0,00047;0,01227;0,00100;0,00538;0,00370
27/09/2023;0,00047;0,00117;-0,00302;-0,00314;0,01151
26/09/2023;0,00047;-0,01493;-0,00217;-0,01101;0,00224
25/09/2023;0,00047;-0,00072;-0,00125;-0,00357;0,00967
22/09/2023;0,00047;-0,00118;0,00050;-0,00037;-0,00199
21/09/2023;0,00049;-0,02148;-0,00123;-0,00104;0,01530
20/09/2023;0,00049;0,00721;0,00101;0,00149;-0,00181
19/09/2023;0,00049;-0,00375;-0,00101;-0,00103;0,00082
18/09/2023;0,00049;-0,00395;0,00024;-0,00074;-0,00316
15/09/2023;0,00049;-0,00531;-0,00061;-0,00223;-0,00127
14/09/2023;0,00049;0,01029;0,00020;0,00043;-0,00854
13/09/2023;0,00049;0,00175;0,00117;0,00059;-0,00675
12/09/2023;0,00049;0,00928;0,00184;0,00171;0,00282
11/09/2023;0,00049;0,01362;0,00142;0,00063;-0,00941
08/09/2023;0,00049;-0,00579;0,00130;0,00081;0,00147
06/09/2023;0,00049;-0,01147;0,00056;0,00054;0,00115
05/09/2023;0,00049;-0,00378;-0,00155;-0,00196;0,01076
04/09/2023;0,00049;-0,00098;0,00015;-0,00095;-0,00288
01/09/2023;0,00049;0,01858;0,00012;-0,00008;0,00201
31/08/2023;0,00049;-0,01526;-0,00231;-0,00642;0,01163
30/08/2023;0,00049;-0,00733;0,00030;-0,00182;-0,00109
29/08/2023;0,00049;0,01095;0,00193;0,00162;-0,00474
28/08/2023;0,00049;0,01108;0,00069;0,00089;0,00340
25/08/2023;0,00049;-0,01015;-0,00118;-0,00127;0,00049
24/08/2023;0,00049;-0,00939;0,00125;-0,00067;-0,00468
23/08/2023;0,00049;0,01703;0,00288;0,00266;-0,00918
22/08/2023;0,00049;0,01509;0,00195;-0,00125;-0,00835
21/08/2023;0,00049;-0,00848;-0,00156;-0,00420;0,00247
18/08/2023;0,00049;0,00370;0,00084;-0,00102;-0,00185
17/08/2023;0,00049;-0,00527;-0,00108;-0,00200;0,00088
16/08/2023;0,00049;-0,00499;0,00012;-0,00012;-0,00080
15/08/2023;0,00049;-0,00546;-0,00047;0,00079;0,00669
14/08/2023;0,00049;-0,01064;-0,00219;-0,00223;0,01151
11/08/2023;0,00049;-0,00240;0,00084;0,00110;0,00824
10/08/2023;0,00049;-0,00050;0,00076;0,00131;-0,01014
09/08/2023;0,00049;-0,00573;-0,00043;0,00042;-0,00410
08/08/2023;0,00049;-0,00242;0,00255;0,00441;0,00422
07/08/2023;0,00049;-0,00107;-0,00039;-0,00071;0,00825
04/08/2023;0,00049;-0,00894;0,00090;0,00176;-0,00385
03/08/2023;0,00051;-0,00226;0,00083;0,00081;0,01485
02/08/2023;0,00051;-0,00322;0,00117;0,00184;0,00693
01/08/2023;0,00051;-0,00569;0,00021;0,00040;0,00711
31/07/2023;0,00051;0,01460;0,00154;0,00264;0,00343
28/07/2023;0,00051;0,00165;0,00023;0,00145;0,00108
27/07/2023;0,00051;-0,02098;-0,00079;-0,00075;-0,00350
26/07/2023;0,00051;0,00453;0,00097;0,00146;-0,00269
25/07/2023;0,00051;0,00549;0,00145;0,00090;0,00082
24/07/2023;0,00051;0,00936;0,00089;0,00118;-0,00576
21/07/2023;0,00051;0,01807;0,00221;0,00317;-0,00326
20/07/2023;0,00051;0,00451;-0,00132;0,00030;-0,00233
19/07/2023;0,00051;-0,00245;-0,00089;-0,00036;-0,00083
18/07/2023;0,00051;-0,00320;0,00178;0,00300;-0,00542
17/07/2023;0,00051;0,00432;0,00153;0,00117;0,00719
14/07/2023;0,00051;-0,01302;-0,00107;-0,00224;-0,00169
13/07/2023;0,00051;0,01357;-0,00111;-0,00084;-0,00042
12/07/2023;0,00051;0,00094;0,00070;0,00040;-0,01820
11/07/2023;0,00051;-0,00328;0,00060;0,00093;0,00439
10/07/2023;0,00051;-0,00803;-0,00046;-0,00292;-0,00131
07/07/2023;0,00051;0,01254;0,00351;0,00429;-0,00363
06/07/2023;0,00051;-0,01777;-0,00087;-0,00207;0,00823
05/07/2023;0,00051;0,00397;-0,00150;-0,00200;0,01084
04/07/2023;0,00051;-0,00498;-0,00089;-0,00338;0,00376
03/07/2023;0,00051;0,01342;0,00234;0,00177;-0,00656
30/06/2023;0,00051;-0,00249;0,00290;0,00744;-0,00807
29/06/2023;0,00051;0,01458;0,00137;0,00326;0,00043
28/06/2023;0,00051;-0,00716;-0,00018;-0,00228;0,01378
27/06/2023;0,00051;-0,00609;0,00072;-0,00085;0,00430
26/06/2023;0,00051;-0,00618;0,00142;0,00033;-0,00211
23/06/2023;0,00051;0,00036;0,00205;0,00212;0,00103
22/06/2023;0,00051;-0,01234;0,00020;0,00033;-0,00094
21/06/2023;0,00051;0,00667;0,00091;0,00247;-0,00282
20/06/2023;0,00051;-0,00196;0,00075;0,00040;0,00266
19/06/2023;0,00051;0,00925;0,00025;0,00015;-0,01000
16/06/2023;0,00051;-0,00388;0,00074;0,00199;0,00133
15/06/2023;0,00051;0,00128;0,00119;0,00132;-0,00495
14/06/2023;0,00051;0,01992;0,00126;0,00402;-0,00146
13/06/2023;0,00051;-0,00506;-0,00187;-0,00402;-0,00612
12/06/2023;0,00051;0,00271;0,00057;-0,00137;-0,00184
09/06/2023;0,00051;0,01326;0,00263;0,00239;-0,00401
07/06/2023;0,00051;0,00766;-0,00084;-0,00507;-0,00351
06/06/2023;0,00051;0,01698;0,00123;0,00190;0,00114
05/06/2023;0,00051;0,00123;0,00341;0,00441;-0,00650
02/06/2023;0,00051;0,01803;0,00140;0,00374;-0,01573
01/06/2023;0,00051;0,02058;0,00093;0,00105;-0,01195
31/05/2023;0,00051;-0,00580;0,00036;-0,00016;0,00723
30/05/2023;0,00051;-0,01238;0,00121;0,00055;0,01279
29/05/2023;0,00051;-0,00516;-0,00005;0,00081;-0,00319
26/05/2023;0,00051;0,00773;0,00112;0,00122;0,00248
25/05/2023;0,00051;0,01154;0,00255;0,00316;0,01043
24/05/2023;0,00051;-0,01027;0,00127;0,00183;-0,00403
23/05/2023;0,00051;-0,00259;0,00202;0,00213;-0,00012
22/05/2023;0,00051;-0,00479;0,00022;-0,00182;-0,00357
19/05/2023;0,00051;0,00578;0,00004;0,00084;0,00425
18/05/2023;0,00051;0,00593;0,00111;-0,00087;0,00271
17/05/2023;0,00051;0,01170;-0,00062;0,00004;0,00796
16/05/2023;0,00051;-0,00767;-0,00051;-0,00258;0,00039
15/05/2023;0,00051;0,00522;0,00209;0,00331;-0,00266
12/05/2023;0,00051;0,00191;0,00084;0,00439;-0,00930
11/05/2023;0,00051;0,00752;0,00256;0,00344;0,00301
10/05/2023;0,00051;0,00313;0,00164;0,00277;-0,00920
09/05/2023;0,00051;0,01010;-0,00072;-0,00098;0,00626
08/05/2023;0,00051;0,00850;-0,00014;-0,00137;0,00000
05/05/2023;0,00051;0,02911;0,00080;0,00227;-0,00818
04/05/2023;0,00051;0,00370;0,00244;0,00389;-0,00241
03/05/2023;0,00051;-0,00127;0,00238;0,00266;-0,00213
02/05/2023;0,00051;-0,02399;0,00115;-0,00047;0,00654
28/04/2023;0,00051;0,01465;-0,00162;-0,00186;-0,00285
27/04/2023;0,00051;0,00597;0,00062;0,00141;-0,00860
26/04/2023;0,00051;-0,00880;0,00080;0,00200;-0,00055
25/04/2023;0,00051;-0,00698;0,00192;0,00270;0,00036
24/04/2023;0,00051;-0,00402;0,00157;0,00171;0,00194
20/04/2023;0,00051;0,00437;0,00253;0,00338;0,00059
19/04/2023;0,00051;-0,02120;-0,00268;-0,00363;0,01588
18/04/2023;0,00051;0,00140;-0,00079;-0,00130;0,00520
17/04/2023;0,00051;-0,00248;0,00050;0,00124;-0,00069
14/04/2023;0,00051;-0,00167;-0,00095;0,00081;0,00729
13/04/2023;0,00051;-0,00404;0,00151;0,00475;-0,00806
12/04/2023;0,00051;0,00636;0,00027;0,00137;-0,01261
11/04/2023;0,00051;0,04288;0,00399;0,00473;-0,01389
10/04/2023;0,00051;0,01017;0,00072;-0,00112;0,00298
06/04/2023;0,00051;-0,00154;-0,00071;-0,00152;0,00468
05/04/2023;0,00051;-0,00876;0,00138;0,00138;-0,00621
04/04/2023;0,00051;0,00358;0,00094;0,00192;0,00247
03/04/2023;0,00051;-0,00369;0,00096;0,00209;-0,00329
31/03/2023;0,00051;-0,01765;0,00021;-0,00074;-0,00878
30/03/2023;0,00051;0,01887;0,00338;0,00302;-0,00464
29/03/2023;0,00051;0,00600;-0,00137;-0,00048;-0,00464
28/03/2023;0,00051;0,01520;-0,00040;-0,00125;-0,01095
27/03/2023;0,00051;0,00851;0,00190;0,00217;-0,01162
24/03/2023;0,00051;0,00922;0,00238;0,00396;0,00549
23/03/2023;0,00051;-0,02289;-0,00084;-0,00001;-0,00030
22/03/2023;0,00051;-0,00770;0,00167;0,00287;0,00389
21/03/2023;0,00051;0,00075;0,00033;-0,00053;-0,00044
20/03/2023;0,00051;-0,01038;0,00063;0,00056;-0,00402
17/03/2023;0,00051;-0,01405;0,00212;0,00248;-0,00403
16/03/2023;0,00051;0,00739;-0,00083;0,00203;-0,00168
15/03/2023;0,00051;-0,00250;0,00175;0,00184;0,01182
14/03/2023;0,00051;-0,00183;-0,00107;-0,00211;-0,00073
13/03/2023;0,00051;-0,00480;0,00353;0,00361;0,01115
10/03/2023;0,00051;-0,01383;-0,00143;-0,00111;0,00913
09/03/2023;0,00051;-0,01379;0,00380;0,00531;-0,00066
08/03/2023;0,00051;0,02219;0,00339;0,00324;-0,00990
07/03/2023;0,00051;-0,00452;0,00202;0,00270;-0,00133
06/03/2023;0,00051;0,00804;0,00207;0,00157;-0,00129
03/03/2023;0,00051;0,00523;0,00012;0,00058;-0,00083
02/03/2023;0,00051;-0,01015;-0,00152;-0,00292;0,00019
01/03/2023;0,00051;-0,00521;-0,00057;-0,00042;-0,00015
28/02/2023;0,00051;-0,00738;-0,00074;-0,00283;0,00227
27/02/2023;0,00051;-0,00082;0,00383;0,00310;0,00326
24/02/2023;0,00051;-0,01667;-0,00206;-0,00256;0,00898
23/02/2023;0,00051;0,00411;0,00054;-0,00124;-0,00773
22/02/2023;0,00051;-0,01854;-0,00088;-0,00363;-0,00542
17/02/2023;0,00051;-0,00696;0,00213;0,00333;-0,00801
16/02/2023;0,00051;0,00311;-0,00038;0,00130;0,00362
15/02/2023;0,00051;0,01625;0,00460;0,00781;0,01429
14/02/2023;0,00051;-0,00908;0,00095;0,00241;-0,00631
13/02/2023;0,00051;0,00701;-0,00016;0,00025;-0,01317
10/02/2023;0,00051;0,00065;0,00066;0,00220;0,00403
09/02/2023;0,00051;-0,01767;-0,00124;-0,00240;0,00536
08/02/2023;0,00051;0,01968;0,00354;0,00429;0,00660
07/02/2023;0,00051;-0,00820;0,00121;0,00140;-0,00131
06/02/2023;0,00051;0,00182;0,00083;0,00433;0,01436
03/02/2023;0,00051;-0,01468;-0,00375;-0,00476;0,02262
02/02/2023;0,00051;-0,01725;0,00078;-0,00095;-0,01617
01/02/2023;0,00051;-0,01196;-0,00120;0,00078;-0,00533
31/01/2023;0,00051;0,01031;0,00172;0,00093;0,00067
30/01/2023;0,00051;-0,00038;0,00037;0,00075;0,00378
27/01/2023;0,00051;-0,01630;-0,00191;-0,00244;-0,00361
26/01/2023;0,00051;-0,00081;-0,00030;-0,00206;-0,00178
25/01/2023;0,00051;0,01099;0,00255;0,00105;-0,01265
24/01/2023;0,00051;0,01155;0,00225;0,00448;-0,00435
23/01/2023;0,00051;-0,00270;-0,00116;-0,00325;-0,00123
20/01/2023;0,00051;-0,00780;-0,00287;-0,00622;-0,00303
19/01/2023;0,00051;0,00617;-0,00083;0,00098;0,02426
18/01/2023;0,00051;0,00708;-0,00024;-0,00081;-0,00574
17/01/2023;0,00051;0,02039;0,00242;0,00278;0,00172
16/01/2023;0,00051;-0,01536;-0,00361;-0,00447;-0,00061
13/01/2023;0,00051;-0,00835;-0,00040;-0,00026;-0,00494
12/01/2023;0,00051;-0,00593;0,00322;0,00272;-0,01192
11/01/2023;0,00051;0,01535;0,00298;0,00704;-0,00716
10/01/2023;0,00051;0,01546;0,00253;0,00639;-0,01080
09/01/2023;0,00051;0,00152;0,00201;0,00048;0,00212
06/01/2023;0,00051;0,01228;0,00385;0,00402;-0,02167
05/01/2023;0,00051;0,02190;0,00390;0,00283;-0,00795
04/01/2023;0,00051;0,01122;-0,00192;-0,00245;0,01302
03/01/2023;0,00051;-0,02078;-0,00330;-0,00560;0,00604
02/01/2023;0,00051;-0,03060;-0,00286;-0,00675;0,02413
30/12/2022;0,00051;nd;0,00049;0,00043;0,00000
29/12/2022;0,00051;-0,00455;0,00144;0,00068;-0,01060
28/12/2022;0,00051;0,01527;0,00362;0,00650;-0,00182
27/12/2022;0,00051;-0,00146;0,00041;0,00116;0,01851
26/12/2022;0,00051;-0,00875;-0,00062;0,00043;0,00830
23/12/2022;0,00051;0,01995;0,00264;0,00485;-0,00821
22/12/2022;0,00051;0,00110;0,00229;0,00299;-0,00308
21/12/2022;0,00051;0,00532;0,00166;-0,00044;-0,00755
20/12/2022;0,00051;0,02029;0,00495;0,00482;-0,01379
19/12/2022;0,00051;0,01832;0,00107;-0,00084;0,00670
16/12/2022;0,00051;-0,00850;-0,00174;-0,00346;-0,00709
15/12/2022;0,00051;-0,00008;0,00385;0,00176;-0,00418
14/12/2022;0,00051;0,00199;-0,00200;-0,00042;0,01399
13/12/2022;0,00051;-0,01713;-0,00241;-0,00263;-0,00748
12/12/2022;0,00051;-0,02024;-0,00313;-0,00567;0,01279
09/12/2022;0,00051;0,00252;0,00015;-0,00275;0,00586
08/12/2022;0,00051;-0,01668;-0,00019;-0,00117;-0,00224
07/12/2022;0,00051;-0,01016;0,00213;0,00158;-0,00359
06/12/2022;0,00051;0,00719;-0,00056;-0,00411;-0,00130
05/12/2022;0,00051;-0,02253;-0,00240;-0,00538;0,00943
02/12/2022;0,00051;0,00900;0,00389;0,00273;0,00050
01/12/2022;0,00051;-0,01388;-0,00081;-0,00291;-0,01876
30/11/2022;0,00051;0,01422;0,00309;0,00737;-0,00254
29/11/2022;0,00051;0,01955;0,00750;0,01141;-0,01338
28/11/2022;0,00051;-0,00178;0,00322;0,00347;0,00538
25/11/2022;0,00051;-0,02553;-0,00225;-0,00523;0,00675
24/11/2022;0,00051;0,02747;0,00505;0,00625;-0,01448
23/11/2022;0,00051;-0,00179;-0,00353;-0,00384;0,01108
22/11/2022;0,00051;-0,00649;-0,00192;-0,00523;0,00150
21/11/2022;0,00051;0,00806;0,00284;0,00173;-0,00408
18/11/2022;0,00051;-0,00758;-0,00184;-0,00370;-0,02155
17/11/2022;0,00051;-0,00491;-0,00206;0,00026;0,02727
16/11/2022;0,00051;-0,02579;-0,00396;-0,00570;0,00360
14/11/2022;0,00051;0,00809;0,00529;0,00835;-0,00072
11/11/2022;0,00051;0,02257;-0,00268;-0,00033;-0,00024
10/11/2022;0,00051;-0,03350;-0,01319;-0,01470;0,02779
09/11/2022;0,00051;-0,02221;0,00009;-0,00085;-0,00222
08/11/2022;0,00051;0,00709;-0,00097;0,00055;0,01686
07/11/2022;0,00051;-0,02381;-0,00256;-0,00506;0,01044
04/11/2022;0,00051;0,01077;0,00124;-0,00035;-0,01926
03/11/2022;0,00051;-0,00027;-0,00055;-0,00195;-0,00293
01/11/2022;0,00051;0,00768;0,00076;-0,00007;-0,02035
31/10/2022;0,00051;0,01308;0,00235;0,00686;-0,01654
28/10/2022;0,00051;-0,00088;0,00069;0,00149;0,00851
27/10/2022;0,00051;0,01665;0,00207;0,00254;-0,00460
26/10/2022;0,00051;-0,01624;-0,00079;-0,00165;0,00296
25/10/2022;0,00051;-0,01196;0,00033;0,00002;0,00658
24/10/2022;0,00051;-0,03265;-0,00160;-0,00246;0,01589
21/10/2022;0,00051;0,02353;0,00097;0,00250;-0,00493
20/10/2022;0,00051;0,00771;0,00012;0,00079;-0,01197
19/10/2022;0,00051;0,00459;-0,00059;0,00051;0,00211
18/10/2022;0,00051;0,01866;0,00098;0,00110;-0,00030
17/10/2022;0,00051;0,01384;0,00224;0,00245;-0,00210
14/10/2022;0,00051;-0,01949;-0,00057;-0,00020;-0,00364
13/10/2022;0,00051;-0,00459;-0,00003;0,00051;0,01823
11/10/2022;0,00051;-0,00960;-0,00184;-0,00090;0,00245
10/10/2022;0,00051;-0,00374;0,00119;-0,00068;-0,00536
07/10/2022;0,00051;-0,01008;0,00032;-0,00163;0,00408
06/10/2022;0,00051;0,00310;-0,00001;-0,00153;-0,00259
05/10/2022;0,00051;0,00832;-0,00036;0,00077;0,01426
04/10/2022;0,00051;0,00083;0,00095;-0,00003;-0,01136
03/10/2022;0,00051;0,05542;0,00284;0,00184;-0,03818
30/09/2022;0,00051;0,02203;0,00230;0,00560;0,00278
29/09/2022;0,00051;-0,00726;0,00095;0,00183;0,00601
28/09/2022;0,00051;0,00069;-0,00177;-0,00227;0,00161
27/09/2022;0,00051;-0,00676;0,00296;0,00188;-0,00075
26/09/2022;0,00051;-0,02329;-0,00275;-0,00426;0,02470
23/09/2022;0,00051;-0,02064;-0,00161;-0,00307;0,01122
22/09/2022;0,00051;0,01907;0,00362;0,00535;-0,00029
21/09/2022;0,00051;-0,00516;0,00320;0,00246;-0,00025
20/09/2022;0,00051;0,00620;0,00060;0,00118;-0,01264
19/09/2022;0,00051;0,02327;0,00165;0,00307;-0,00974
16/09/2022;0,00051;-0,00612;0,00112;0,00322;0,01285
15/09/2022;0,00051;-0,00536;-0,00150;-0,00281;0,00844
14/09/2022;0,00051;-0,00223;-0,00004;-0,00005;-0,00039
13/09/2022;0,00051;-0,02304;-0,00234;-0,00208;0,01194
12/09/2022;0,00051;0,00985;-0,00029;-0,00246;-0,00872
09/09/2022;0,00051;0,02170;0,00226;0,00028;-0,01001
08/09/2022;0,00051;0,00138;0,00286;0,00341;-0,00140
06/09/2022;0,00051;-0,02175;-0,00247;-0,00400;0,01049
05/09/2022;0,00051;0,01208;0,00087;-0,00102;-0,00370
02/09/2022;0,00051;0,00416;0,00138;0,00182;-0,00248
01/09/2022;0,00051;0,00806;0,00290;0,00672;0,00419
31/08/2022;0,00051;-0,00822;0,00200;0,00083;0,02317
30/08/2022;0,00051;-0,01685;0,00094;0,00059;0,00375
29/08/2022;0,00051;0,00022;-0,00088;-0,00481;-0,00933
26/08/2022;0,00051;-0,01086;0,00206;0,00136;-0,00528
25/08/2022;0,00051;0,00562;-0,00176;-0,00483;0,00241
24/08/2022;0,00051;0,00035;-0,00050;-0,00095;0,00039
23/08/2022;0,00051;0,02133;0,00301;0,00433;-0,01313
22/08/2022;0,00051;-0,00893;0,00049;-0,00205;-0,00485
19/08/2022;0,00051;-0,02035;-0,00144;-0,00213;0,00363
18/08/2022;0,00051;0,00092;-0,00116;-0,00009;-0,00021
17/08/2022;0,00051;0,00172;-0,00176;-0,00125;0,00865
16/08/2022;0,00051;0,00426;0,00032;-0,00562;0,00815
15/08/2022;0,00051;0,00237;0,00246;0,00554;-0,00192
12/08/2022;0,00051;0,02777;0,00281;0,00633;-0,00203
11/08/2022;0,00051;-0,00470;-0,00020;-0,00280;0,01248
10/08/2022;0,00051;0,01458;0,00092;0,00001;-0,01419
09/08/2022;0,00051;0,00230;-0,00076;-0,00365;-0,00045
08/08/2022;0,00051;0,01814;0,00424;0,00514;-0,01760
05/08/2022;0,00051;0,00547;0,00130;0,00241;-0,00466
04/08/2022;0,00049;0,02041;0,00538;0,01239;-0,00827
03/08/2022;0,00049;0,00400;0,00209;0,00247;0,00988
02/08/2022;0,00049;0,01111;-0,00127;-0,00249;0,01401
01/08/2022;0,00049;-0,00910;0,00210;0,00047;-0,00536
29/07/2022;0,00049;0,00554;0,00287;0,00339;-0,00508
28/07/2022;0,00049;0,01143;0,00339;0,00344;-0,01743
27/07/2022;0,00049;0,01670;0,00224;0,00191;-0,00996
26/07/2022;0,00049;-0,00497;0,00029;-0,00286;-0,00990
25/07/2022;0,00049;0,01360;0,00179;-0,00068;-0,00693
22/07/2022;0,00049;-0,00110;0,00306;0,00228;-0,00416
21/07/2022;0,00049;0,00760;-0,00104;-0,00002;0,00851
20/07/2022;0,00049;0,00043;0,00192;0,00353;0,00712
19/07/2022;0,00049;0,01370;-0,00101;-0,00333;0,00427
18/07/2022;0,00049;0,00378;-0,00284;-0,00751;-0,00628
15/07/2022;0,00049;0,00448;0,00169;0,00390;-0,01015
14/07/2022;0,00049;-0,01799;-0,00084;0,00183;0,01067
13/07/2022;0,00049;-0,00397;0,00008;0,00208;-0,00237
12/07/2022;0,00049;0,00060;0,00304;0,00161;0,01202
